NameRov: Proteus0
Time: 2021-06-09-10-15-17-513980
{'time': None, 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:50.776613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:50.776613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:50.776613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.277613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.277613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.277613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.277613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.277613', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.779462', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.779462', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.779462', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:51.779462', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:52.280394', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:52.280394', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:52.280394', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:52.280394', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': 0, 'y': 0, 'z': 0}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
{'time': '2021-06-09 10:17:59.297907', 'dept': 0, 'a1': 0, 'a2': 0, 'a3': 0, 'a4': 0, 'a5': 0, 'a6': 0, 'Volt': 0, 'error': None, 'danger-error': False, 'x': -0.354341845703125, 'y': 0.5051765502929687, 'z': 10.084377392578125, 'temp': 36.43588235294118}
